animal_id,record_date,daily_feed_g,daily_weight_g,age_day,visits_n,visits_n_valid,total_duration_sec,location,n_outlier_wt,n_outlier_feed,has_feed_out_of_range_today,is_imputed_wt,is_imputed_feed
ID093,2025-09-30,984,37700,,3,3,2098,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-01,1711,37800,,8,8,2809,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-02,1806,39800,,6,6,2780,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-03,1764,40300,,7,7,3088,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-04,1276,40700,,6,6,2252,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-05,1626,42200,,7,7,2872,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-06,1667,43000,,5,5,3021,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-07,1597,44300,,10,10,3057,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-08,1486,46000,,7,7,2411,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-09,1231,46300,,5,5,2586,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-10,2129,46600,,7,7,3802,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-11,1995,47300,,9,9,3381,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-12,1889,49500,,8,8,3277,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-13,1822,50500,,9,9,3503,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-14,2081,49000,,7,7,2748,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-15,1955,51550,,6,6,3239,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-16,2432,52500,,6,6,3564,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-17,1594,53400,,5,5,2454,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-18,1707,54700,,6,6,3699,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-19,1590,56200,,7,7,2487,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-20,1631,56500,,5,5,2912,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-21,520,57300,,3,0,0,92,0,3,FALSE,FALSE,FALSE
ID093,2025-10-22,1100,60900,,1,1,1599,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-23,1835,65200,,3,3,2601,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-24,2785,65300,,6,6,3783,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-25,2189,65150,,4,4,2846,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-26,2695,66700,,4,4,2898,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-27,3168,67000,,5,5,3622,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-28,2629,69000,,6,6,2874,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-29,2637,69300,,3,3,3281,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-30,3661,72900,,7,7,4498,92,0,0,FALSE,FALSE,FALSE
ID093,2025-10-31,2023,74000,,5,5,2635,92,0,0,FALSE,FALSE,FALSE
ID093,2025-11-01,3524,72550,,8,8,4299,92,0,0,FALSE,FALSE,FALSE
ID093,2025-11-02,2678,69800,,10,10,3021,92,0,0,FALSE,FALSE,FALSE
ID093,2025-11-03,3217,71200,,12,12,4149,92,0,0,FALSE,FALSE,FALSE
ID093,2025-11-04,3068,72900,,6,6,3490,92,0,0,FALSE,FALSE,FALSE
