animal_id,record_date,daily_feed_g,daily_weight_g,age_day,visits_n,visits_n_valid,total_duration_sec,location,n_outlier_wt,n_outlier_feed,has_feed_out_of_range_today,is_imputed_wt,is_imputed_feed,cum_feed,weight_kg,pred_cum_feed,pred_daily_feed
ID001,2025-12-15,3595,123033.333333333,,3,3,3065,96,0,0,FALSE,FALSE,FALSE,,,,
ID001,2025-12-16,4319,122975,,4,4,3715,96,0,0,FALSE,FALSE,FALSE,,,,
ID001,2025-12-17,4008,125219.356890541,,7,7,3230,96,0,0,FALSE,FALSE,FALSE,,,,
ID001,2025-12-18,3664,126933.333333333,,6,6,3110,96,0,0,FALSE,FALSE,FALSE,,,,
ID001,2025-12-19,3310,126414.285714286,,7,7,2920,96,0,0,FALSE,FALSE,FALSE,,,,
ID001,2025-12-20,3289,127062.255079214,,5,5,2820,96,0,0,FALSE,FALSE,FALSE,,,,
ID001,2025-12-21,2031,127550,,2,2,1978,96,0,0,FALSE,FALSE,FALSE,,,,
ID001,2025-12-22,4284,127521.826388137,,11,11,3866,96,1,0,FALSE,FALSE,FALSE,,,,
ID001,2025-12-23,2747,129475,,4,4,2139,96,0,0,FALSE,FALSE,FALSE,,,,
ID001,2025-12-24,1545,128683.467239034,,6,6,1152,96,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-17,636,41888.5449296442,,8,8,2181,99,1,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-18,538,42462.0788777787,,7,7,1310,99,3,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-19,1165.63547646523,43870.3281842964,,6,5,2031,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-09-20,565,41620.4445542652,,9,9,1930,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-21,595,37772.3354296557,,7,7,1707,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-22,303,38900,,2,2,721,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-23,771,39800,,5,5,1952,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-24,1898,39955.5555555556,,9,9,4819,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-25,594,41228.5714285714,,7,7,1619,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-26,378,42133.3333333333,,3,3,1778,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-27,493,43233.3333333333,,3,3,1484,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-28,639,43780,,5,5,2002,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-29,705,45775,,4,4,3066,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-09-30,483,45800,,2,2,1780,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-01,722.635476465227,46200,,3,2,1413,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-10-02,515,47466.6666666667,,3,3,2686,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-03,859,49080,,5,5,3836,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-04,727,49433.3333333333,,3,3,2806,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-05,612,51200,,3,3,2719,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-06,690,51600,,7,7,1996,99,1,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-07,818.635476465227,53840.2216186744,,4,3,1647,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-10-08,726,54171.4285714286,,7,7,3256,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-09,1128,55400,,5,5,2961,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-10,753,57320,,5,5,3709,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-11,1444.63547646523,57957.1428571429,,7,6,2274,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-10-12,1379,57966.6666666667,,7,7,3481,99,1,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-13,1038,59683.3333333333,,6,6,3013,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-14,1490,61183.3333333333,,6,6,3262,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-15,405,61825,,4,4,1866,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-16,831,62680,,5,5,1233,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-17,367,62260,,5,5,2256,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-18,460.42405151149,64500,,3,2,1187,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-10-19,1688,65060,,10,10,3551,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-20,1324.42405151149,66875,,4,3,2282,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-10-21,1580,67455.5555555556,,9,9,3429,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-22,742,69142.8571428572,,7,7,2697,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-23,772,68750,,4,4,2474,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-24,1584,71280,,10,10,3998,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-25,687,69966.6666666667,,6,6,2096,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-26,910,72083.3333333333,,6,6,1995,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-27,2866.17478138374,71915.4251964586,,5,3,2718,99,0,2,FALSE,FALSE,FALSE,,,,
ID002,2025-10-28,1346,75000,,7,7,3347,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-29,640,74520,,5,5,2530,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-30,1386,77957.1428571429,,7,7,2751,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-10-31,1171,78050,,6,6,2335,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-01,2016,78466.6666666667,,6,6,2769,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-02,1328,80750,,6,6,2563,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-03,891,81728.5714285714,,7,7,3091,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-04,1067,82916.6666666667,,6,6,2619,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-05,1658.42405151149,85283.3333333333,,6,5,1562,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-11-06,1827,87728.5714285714,,7,7,2435,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-07,2288,87975,,4,4,2450,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-08,2341,88700,,6,6,2596,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-09,2162,89912.5,,8,8,2440,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-10,1329,90520,,10,10,1496,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-11,2365,90133.3333333333,,13,13,2295,99,1,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-12,1118.42405151149,92366.6666666667,,3,2,1079,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-11-13,1093,96000,,1,1,1039,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-14,2658,98116.0937709957,,5,5,2460,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-15,164,98142.3509873595,,3,3,709,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-16,2038,99685.4193171498,,7,7,2042,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-17,1527,97151.8269018243,,5,5,1508,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-18,2374,100808.711074086,,8,8,2561,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-19,2236,99048.5336353052,,9,9,2019,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-20,2893,101116.459373848,,7,7,2573,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-21,2391,101235.209393571,,10,10,2068,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-22,1013,102420.004340115,,4,4,2542,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-23,2360,102527.272727273,,22,22,2468,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-24,3094,103025,,12,12,2938,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-25,4982,103645.454545455,,11,11,4321,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-26,3455.42405151149,103985.714285714,,14,12,3070,99,0,2,FALSE,FALSE,FALSE,,,,
ID002,2025-11-27,4189,106150,,10,10,3975,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-28,2783,105800,,11,11,2770,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-29,4292,107138.888888889,,18,18,3639,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-11-30,4367,108735.541793088,,26,26,4452,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-01,3519,110700,,18,18,3476,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-02,3796.42405151149,110772.222222222,,18,17,3251,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-12-03,4005,112190.688462079,,13,13,4046,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-04,4191.42405151149,113505.774813979,,19,17,3783,99,0,2,FALSE,FALSE,FALSE,,,,
ID002,2025-12-05,4360,115200,,9,9,4342,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-06,3920,115404.790726051,,17,17,3715,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-07,4268,116805.564578746,,15,15,4288,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-08,4022,117189.479232103,,9,9,3819,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-09,3786,118702.992138457,,8,8,3217,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-10,3542,120977.777777778,,9,9,3576,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-11,2057,117300,,1,1,1554,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-12,3640,121971.582433019,,6,6,2756,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-13,4710,124671.428571429,,7,7,3798,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-14,3544.42405151149,125228.571428571,,14,13,3120,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-12-15,4355,125292.352904416,,12,12,3736,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-16,4404,132321.811241371,,9,9,4228,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-17,3956,132212.044338212,,13,13,3843,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-18,3460,132649.222551481,,15,15,3543,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-19,3541,132577.777777778,,9,9,3136,99,0,0,FALSE,FALSE,FALSE,,,,
ID002,2025-12-20,4022.42405151149,134427.50372582,,13,12,3787,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-12-21,3733.42405151149,135691.965503999,,11,10,3574,99,0,1,FALSE,FALSE,FALSE,,,,
ID002,2025-12-22,675,136100,,1,1,642,99,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-09-20,1120,31579.2613787847,,15,15,2751,100,3,0,FALSE,FALSE,FALSE,,,,
ID004,2025-09-21,763.42405151149,29203.8272832795,,17,16,1476,100,6,1,FALSE,FALSE,FALSE,,,,
ID004,2025-09-22,587,32854.1321540681,,9,9,1420,100,3,0,FALSE,FALSE,FALSE,,,,
ID004,2025-09-23,1126,32700.4678644666,,13,13,2844,100,5,0,FALSE,FALSE,FALSE,,,,
ID004,2025-09-24,1167.42405151149,31962.5,,10,9,2641,100,2,1,FALSE,FALSE,FALSE,,,,
ID004,2025-09-25,535,33075,,5,5,921,100,1,0,FALSE,FALSE,FALSE,,,,
ID004,2025-09-26,598,34020.1431546814,,11,11,1415,100,1,0,FALSE,FALSE,FALSE,,,,
ID004,2025-09-27,777,35066.6666666667,,10,10,1698,100,1,0,FALSE,FALSE,FALSE,,,,
ID004,2025-09-28,1313,36745.4951373541,,18,18,2826,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-09-29,1516,37965,,21,21,3539,100,1,0,FALSE,FALSE,FALSE,,,,
ID004,2025-09-30,964,38200,,12,12,1782,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-01,1546,39225,,12,12,2930,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-02,721,40330,,11,11,1663,100,1,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-03,2239,41955.3899191723,,19,19,3622,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-04,1572.63547646523,42443.6018266894,,15,14,2910,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-10-05,1729,43811.7647058824,,17,17,3318,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-06,981,44060,,15,15,1979,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-07,1080,47835.7142857143,,14,14,3170,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-08,1626,50090,,10,10,2929,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-09,1042,50960,,10,10,3021,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-10,1157,51990.9090909091,,11,11,2389,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-11,1150,52042.3937248614,,16,16,2218,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-12,1247.63547646523,53610,,10,9,1888,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-10-13,1675,54602.580044528,,20,20,3106,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-14,1399,56760,,15,15,2533,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-15,1735,57813.0434782609,,23,23,3025,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-16,915,58733.3333333333,,9,9,1528,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-17,1263,58811.1111111111,,9,9,2755,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-18,1722.42405151149,60253.440211217,,12,10,1836,100,0,2,FALSE,FALSE,FALSE,,,,
ID004,2025-10-19,1252,61214.2857142857,,7,7,4226,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-20,1013,63877.1715665065,,17,17,2461,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-21,1488,63370.5882352941,,17,17,4727,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-22,487,64811.1111111111,,9,9,2120,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-23,1605,65315.3846153846,,13,13,4797,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-24,946,66360,,5,5,1637,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-25,2032.63547646523,65923.1281240908,,14,12,2847,100,0,2,FALSE,FALSE,FALSE,,,,
ID004,2025-10-26,1141,65492.8571428571,,14,14,3808,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-27,1672,67480,,15,15,2932,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-28,1181,69950,,10,10,1885,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-29,1791,70807.1428571429,,14,14,2087,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-30,2031,72041.1764705882,,17,17,2819,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-10-31,2344,72820,,15,15,3120,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-01,1960,73164.2857142857,,14,14,2277,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-02,1932,72321.4285714286,,14,14,2773,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-03,2731,74094.4444444444,,18,18,5038,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-04,1978,75361.5384615385,,13,13,3295,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-05,1893,76721.4285714286,,14,14,1927,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-06,2880,77438.8888888889,,18,18,2837,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-07,2350,78133.3333333333,,19,19,2769,100,1,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-08,2406,80528.5926858127,,19,19,2140,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-09,1499,83690.9090909091,,11,11,1468,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-10,2090,83860,,10,10,2105,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-11,1929,84156.25,,16,16,2066,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-12,2197,86214.2857142857,,14,14,2248,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-13,1510,82100,,1,1,1448,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-14,2356,87971.4285714286,,14,14,2504,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-15,3506,89290.9090909091,,11,11,3315,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-16,2142,90657.1428571429,,7,7,2196,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-17,3334,92471.4285714286,,7,7,3228,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-18,3299,93566.19048231,,11,11,3777,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-19,2804,88583.0444309113,,14,14,2931,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-20,3078,86664.3862930527,,17,17,3226,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-21,3276,87248.926771291,,7,7,3351,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-22,1223,86557.9861289392,,12,12,2580,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-23,2166.63547646523,88711.4635035626,,21,20,2622,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-11-24,3793,93230.587566056,,9,9,3565,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-25,3026.42405151149,93403.7678593068,,11,10,2801,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-11-26,3345.42405151149,94073.0571328631,,11,10,3016,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-11-27,3505,96238.4392513596,,10,10,3272,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-28,3263.42405151149,95640.8481624016,,8,7,3149,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-11-29,2909,96562.2277168142,,3,3,2493,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-11-30,5006.42405151149,100863.636363636,,11,10,3888,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-12-01,3619,100261.478625253,,7,7,2911,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-02,3381,101953.197798303,,7,7,2976,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-03,4293,105185.714285714,,7,7,3562,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-04,4434,106100,,5,5,3803,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-05,3340.42405151149,107880,,5,4,2767,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-12-06,3906,107416.666666667,,6,6,3292,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-07,4219,108666.666666667,,12,12,3831,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-08,3834,110233.333333333,,6,6,3178,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-09,4252,112122.238922683,,13,13,3569,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-10,3858.42405151149,113458.436861835,,14,12,3433,100,0,2,FALSE,FALSE,FALSE,,,,
ID004,2025-12-11,2741,112200,,4,4,1875,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-12,3563,113333.333333333,,3,3,2775,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-13,4291,117056.29825616,,5,5,3415,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-14,2957,118922.695852018,,11,11,2841,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-15,5014.42405151149,117808.486210439,,11,10,4282,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-12-16,4528,119845.56212608,,6,6,3587,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-17,1900,119171.345950691,,5,5,1624,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-18,3336.42405151149,120688.45065664,,12,11,2845,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-12-19,4305.42405151149,119520,,10,9,2745,100,0,1,FALSE,FALSE,FALSE,,,,
ID004,2025-12-20,4062,122702.550420165,,5,5,3050,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-21,4377,123589.106775413,,7,7,3668,100,0,0,FALSE,FALSE,FALSE,,,,
ID004,2025-12-22,1310,122500,,1,1,908,100,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-17,368,35000,,2,2,1171,98,1,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-18,893,35310.800420151,,5,5,2699,98,1,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-19,156,33868.7777682139,,1,1,294,98,1,0,FALSE,TRUE,FALSE,,,,
ID005,2025-09-20,470,31750,,5,5,1627,98,1,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-21,1004,33950,,6,6,2341,98,4,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-22,928,37695.8084354482,,7,7,2156,98,3,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-23,903,33567.1353136801,,7,7,1398,98,4,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-24,1581,35730.9010376474,,6,6,2636,98,2,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-25,1003,36472.8163986242,,3,3,1927,98,1,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-26,1497,37433.3333333333,,3,3,3233,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-27,330,38600,,2,2,995,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-28,990.42405151149,38450,,3,2,1669,98,1,1,FALSE,FALSE,FALSE,,,,
ID005,2025-09-29,859,38900,,4,4,1867,98,1,0,FALSE,FALSE,FALSE,,,,
ID005,2025-09-30,947,40750,,4,4,2274,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-01,1239,40940,,5,5,2986,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-02,1761,41500,,5,5,3714,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-03,1754.11525340703,42300,,3,2,1967,98,0,1,FALSE,FALSE,FALSE,,,,
ID005,2025-10-04,2040,43940,,5,5,4188,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-05,1614,44440,,5,5,3333,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-06,1512,44800,,3,3,2764,98,1,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-07,1989.11525340703,45766.6666666667,,3,2,2009,98,0,1,FALSE,FALSE,FALSE,,,,
ID005,2025-10-08,2915,47333.3333333333,,9,9,5181,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-09,1596.11525340703,47400,,2,1,1095,98,0,1,FALSE,FALSE,FALSE,,,,
ID005,2025-10-10,3959,48914.2857142857,,8,8,5561,98,1,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-11,2319,50116.6666666667,,6,6,4066,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-12,2667,50100,,4,4,4881,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-13,2469.11525340703,51225,,4,3,2512,98,0,1,FALSE,FALSE,FALSE,,,,
ID005,2025-10-14,2258,52583.3333333333,,6,6,4185,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-15,1909,52800,,6,6,3746,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-16,2647,53971.4285714286,,7,7,5173,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-17,3214.11525340703,53940,,5,4,3623,98,0,1,FALSE,FALSE,FALSE,,,,
ID005,2025-10-18,1036,56350,,2,2,1518,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-19,2875.11525340703,56183.3333333333,,6,5,3223,98,0,1,FALSE,FALSE,FALSE,,,,
ID005,2025-10-20,2364,57820,,5,5,3629,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-21,3100,57620,,5,5,5517,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-22,1436.11525340703,58450,,2,1,665,98,0,1,FALSE,FALSE,FALSE,,,,
ID005,2025-10-23,2621.11525340703,58866.6666666667,,3,2,2925,98,0,1,FALSE,FALSE,FALSE,,,,
ID005,2025-10-24,2183,60666.6666666667,,3,3,3146,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-25,1881,61300,,3,3,3674,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-26,2649,61800,,5,5,4233,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-27,2095,63033.3333333333,,3,3,3181,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-28,2782,64514.2857142857,,7,7,3871,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-29,2627,65675,,4,4,3256,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-30,3037,66300,,7,7,4058,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-10-31,2677,66833.3333333333,,6,6,3993,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-01,2216,68466.6666666667,,3,3,3521,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-02,2679,69549.8210826895,,9,9,3953,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-03,4396,70342.8571428572,,7,7,6070,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-04,3041,71542.0244668322,,13,13,3703,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-05,2537,71979.3852767313,,6,6,2485,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-06,2730,72287.5,,8,8,3390,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-07,916,72450,,8,8,1178,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-08,2499,73810.2845124769,,8,8,3122,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-09,1822,78779.4113460696,,7,7,2259,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-10,2675,79611.2969058824,,10,10,3660,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-11,2953,80721.0341370978,,9,9,3782,98,0,0,FALSE,FALSE,FALSE,,,,
ID005,2025-11-12,2031,82304.6979698105,,8,8,2736,98,0,0,FALSE,FALSE,FALSE,,,,
